library,dependency,type
com.actelion.research:orbit-image-analysis:2.53,com.github.fommil.netlib:generator:1.1.2,Compile
com.actelion.research:orbit-image-analysis:2.53,com.github.fommil.netlib:core:1.1.2,Compile
com.actelion.research:orbit-image-analysis:2.53,ome:formats-gpl:5.4.0,Compile
com.actelion.research:orbit-image-analysis:2.55,com.fifesoft:rsyntaxtextarea:2.6.1,Compile
com.actelion.research:orbit-image-analysis:2.55,io.dropwizard.metrics:metrics-graphite:3.1.2,Compile
com.actelion.research:orbit-image-analysis:2.55,com.fifesoft:autocomplete:2.6.1,Compile
com.actelion.research:orbit-image-analysis:2.55,ch.qos.logback:logback-classic:1.1.7,Compile
com.actelion.research:orbit-image-analysis:2.55,net.java.linoleum:jlfgr:1_0,Compile
com.actelion.research:orbit-image-analysis:2.55,sc.fiji:legacy-imglib1:2.0.0-SNAPSHOT,Compile
com.actelion.research:orbit-image-analysis:2.55,org.sonatype.sisu.inject:cglib:2.2.1-v20090111,Compile
com.actelion.research:orbit-image-analysis:2.55,io.dropwizard.metrics:metrics-jvm:3.1.2,Compile
com.actelion.research:orbit-image-analysis:2.55,io.dropwizard.metrics:metrics-core:3.1.2,Compile
com.actelion.research:orbit-image-analysis:2.55,org.quartz-scheduler:quartz:2.1.1,Compile
com.actelion.research:orbit-image-analysis:2.55,com.actelion.research:map-reduce-exec-spark:1.0.2,Compile
com.actelion.research:orbit-image-analysis:2.55,com.actelion.research:map-reduce-generic:1.0.8,Compile
com.actelion.research:orbit-image-analysis:2.55,com.actelion.research:image-provider-omero:1.4.3,Compile
com.actelion.research:orbit-image-analysis:2.55,com.actelion.research:lib-orbit-common:1.1.3,Compile
com.actelion.research:orbit-image-analysis:2.55,org.xerial:sqlite-jdbc:3.16.1,Compile
com.actelion.research:orbit-image-analysis:2.55,org.codehaus.gpars:gpars:1.2.1,Compile
com.actelion.research:orbit-image-analysis:2.55,ome:formats-gpl:5.4.1,Compile
com.actelion.research:orbit-image-analysis:2.55,net.imglib2:imglib2:3.2.1,Compile
com.actelion.research:orbit-image-analysis:2.55,org.jaitools:jt-utils:1.4.0,Compile
com.actelion.research:orbit-image-analysis:2.55,com.sun.media:jai-codec:1.1.3,Compile
com.actelion.research:orbit-image-analysis:2.55,javax.media:jai-core:1.1.3,Compile
com.actelion.research:orbit-image-analysis:2.55,com.github.jai-imageio:jai-imageio-core:1.3.1,Compile
com.actelion.research:orbit-image-analysis:2.55,com.github.jai-imageio:jai-imageio-jpeg2000:1.3.0,Compile
com.actelion.research:orbit-image-analysis:2.55,org.swinglabs:swingx:1.6.1,Compile
com.actelion.research:orbit-image-analysis:2.55,org.apache.commons:commons-math3:3.6,Compile
com.actelion.research:orbit-image-analysis:2.55,com.github.insubstantial:substance:7.3,Compile
com.actelion.research:orbit-image-analysis:2.55,com.github.insubstantial:substance-flamingo:7.3,Compile
com.actelion.research:orbit-image-analysis:2.55,com.google.guava:guava:20.0,Compile
com.actelion.research:orbit-image-analysis:2.55,nz.ac.waikato.cms.weka:weka-stable:3.8.0,Compile
com.actelion.research:orbit-image-analysis:2.55,nz.ac.waikato.cms.weka.thirdparty:bounce:0.18,Compile
com.actelion.research:orbit-image-analysis:2.55,com.thoughtworks.xstream:xstream:1.4.9,Compile
com.actelion.research:orbit-image-analysis:2.55,com.github.fommil.netlib:generator:1.1.2,Compile
com.actelion.research:orbit-image-analysis:2.55,com.github.fommil.netlib:native_system-java:1.1,Compile
com.actelion.research:orbit-image-analysis:2.55,gov.nih.imagej:imagej:1.46,Compile
com.actelion.research:orbit-image-analysis:2.55,org.codelibs:jcifs:1.3.18.1,Compile
com.actelion.research:orbit-image-analysis:2.55,org.codehaus.groovy:groovy-all:2.4.10,Compile
com.actelion.research:orbit-image-analysis:2.55,com.github.fommil.netlib:core:1.1.2,Compile
com.actelion.research:orbit-image-analysis:2.65,org.codelibs:jcifs:1.3.18.1,Compile
com.actelion.research:orbit-image-analysis:2.65,com.actelion.research:lib-orbit-common:1.2.5,Compile
com.actelion.research:orbit-image-analysis:2.65,com.github.insubstantial:substance:7.3,Compile
com.actelion.research:orbit-image-analysis:2.65,org.swinglabs:swingx:1.6.1,Compile
com.actelion.research:orbit-image-analysis:2.65,com.github.jai-imageio:jai-imageio-jpeg2000:1.3.0,Compile
com.actelion.research:orbit-image-analysis:2.65,com.github.jai-imageio:jai-imageio-core:1.3.1,Compile
com.actelion.research:orbit-image-analysis:2.65,javax.media:jai-core:1.1.3,Compile
com.actelion.research:orbit-image-analysis:2.65,com.sun.media:jai-codec:1.1.3,Compile
com.actelion.research:orbit-image-analysis:2.65,com.github.insubstantial:substance-flamingo:7.3,Compile
com.actelion.research:orbit-image-analysis:2.65,org.jaitools:jt-utils:1.4.0,Compile
com.actelion.research:orbit-image-analysis:2.65,io.dropwizard.metrics:metrics-graphite:3.1.2,Compile
com.actelion.research:orbit-image-analysis:2.65,io.dropwizard.metrics:metrics-jvm:3.1.2,Compile
com.actelion.research:orbit-image-analysis:2.65,io.dropwizard.metrics:metrics-core:3.1.2,Compile
com.actelion.research:orbit-image-analysis:2.65,org.sonatype.sisu.inject:cglib:2.2.1-v20090111,Compile
com.actelion.research:orbit-image-analysis:2.65,org.quartz-scheduler:quartz:2.1.1,Compile
com.actelion.research:orbit-image-analysis:2.65,com.actelion.research:map-reduce-exec-spark:1.0.2,Compile
com.actelion.research:orbit-image-analysis:2.65,com.thoughtworks.xstream:xstream:1.4.9,Compile
com.actelion.research:orbit-image-analysis:2.65,com.google.guava:guava:20.0,Compile
com.actelion.research:orbit-image-analysis:2.65,com.googlecode.matrix-toolkits-java:mtj:1.0.4,Compile
com.actelion.research:orbit-image-analysis:2.65,nz.ac.waikato.cms.weka:weka-stable:3.8.0,Compile
com.actelion.research:orbit-image-analysis:2.65,org.xerial:sqlite-jdbc:3.19.3,Compile
com.actelion.research:orbit-image-analysis:2.65,sc.fiji:legacy-imglib1:2.0.0-SNAPSHOT,Compile
com.actelion.research:orbit-image-analysis:2.65,net.java.linoleum:jlfgr:1_0,Compile
com.actelion.research:orbit-image-analysis:2.65,ch.qos.logback:logback-classic:1.1.7,Compile
com.actelion.research:orbit-image-analysis:2.65,com.fifesoft:autocomplete:2.6.1,Compile
com.actelion.research:orbit-image-analysis:2.65,com.fifesoft:rsyntaxtextarea:2.6.1,Compile
com.actelion.research:orbit-image-analysis:2.65,org.codehaus.gpars:gpars:1.2.1,Compile
com.actelion.research:orbit-image-analysis:2.65,org.codehaus.groovy:groovy-all:2.4.12,Compile
com.actelion.research:orbit-image-analysis:2.65,net.imglib2:imglib2:3.2.1,Compile
com.actelion.research:orbit-image-analysis:2.65,ome:formats-gpl:5.5.3,Compile
com.actelion.research:orbit-image-analysis:2.65,gov.nih.imagej:imagej:1.46,Compile
com.actelion.research:orbit-image-analysis:2.65,com.github.fommil.netlib:native_system-java:1.1,Compile
com.actelion.research:orbit-image-analysis:2.65,com.github.fommil.netlib:generator:1.1.2,Compile
com.actelion.research:orbit-image-analysis:2.65,com.github.fommil.netlib:core:1.1.2,Compile
com.actelion.research:orbit-image-analysis:2.65,nz.ac.waikato.cms.weka.thirdparty:bounce:0.18,Compile
com.actelion.research:orbit-image-analysis:2.65,com.actelion.research:map-reduce-generic:1.0.8,Compile
com.actelion.research:orbit-image-analysis:2.65,com.actelion.research:image-provider-omero:1.4.12,Compile
com.actelion.research:orbit-image-analysis:2.66,org.sonatype.sisu.inject:cglib:2.2.1-v20090111,Compile
com.actelion.research:orbit-image-analysis:2.66,org.xerial:sqlite-jdbc:3.19.3,Compile
com.actelion.research:orbit-image-analysis:2.66,com.github.insubstantial:substance-flamingo:7.3,Compile
com.actelion.research:orbit-image-analysis:2.66,com.github.insubstantial:substance:7.3,Compile
com.actelion.research:orbit-image-analysis:2.66,org.swinglabs:swingx:1.6.1,Compile
com.actelion.research:orbit-image-analysis:2.66,com.github.jai-imageio:jai-imageio-core:1.3.1,Compile
com.actelion.research:orbit-image-analysis:2.66,javax.media:jai-core:1.1.3,Compile
com.actelion.research:orbit-image-analysis:2.66,com.sun.media:jai-codec:1.1.3,Compile
com.actelion.research:orbit-image-analysis:2.66,org.jaitools:jt-utils:1.4.0,Compile
com.actelion.research:orbit-image-analysis:2.66,com.thoughtworks.xstream:xstream:1.4.9,Compile
com.actelion.research:orbit-image-analysis:2.66,com.actelion.research:lib-orbit-common:1.2.5,Compile
com.actelion.research:orbit-image-analysis:2.66,com.actelion.research:image-provider-omero:1.4.14,Compile
com.actelion.research:orbit-image-analysis:2.66,com.actelion.research:map-reduce-generic:1.0.8,Compile
com.actelion.research:orbit-image-analysis:2.66,com.actelion.research:map-reduce-exec-spark:1.0.2,Compile
com.actelion.research:orbit-image-analysis:2.66,io.dropwizard.metrics:metrics-graphite:3.1.2,Compile
com.actelion.research:orbit-image-analysis:2.66,io.dropwizard.metrics:metrics-jvm:3.1.2,Compile
com.actelion.research:orbit-image-analysis:2.66,org.quartz-scheduler:quartz:2.1.1,Compile
com.actelion.research:orbit-image-analysis:2.66,com.google.guava:guava:20.0,Compile
com.actelion.research:orbit-image-analysis:2.66,io.dropwizard.metrics:metrics-core:3.1.2,Compile
com.actelion.research:orbit-image-analysis:2.66,org.apache.commons:commons-math3:3.6.1,Compile
com.actelion.research:orbit-image-analysis:2.66,nz.ac.waikato.cms.weka:weka-stable:3.8.0,Compile
com.actelion.research:orbit-image-analysis:2.66,sc.fiji:legacy-imglib1:2.0.0-SNAPSHOT,Compile
com.actelion.research:orbit-image-analysis:2.66,net.java.linoleum:jlfgr:1_0,Compile
com.actelion.research:orbit-image-analysis:2.66,ch.qos.logback:logback-classic:1.1.7,Compile
com.actelion.research:orbit-image-analysis:2.66,com.fifesoft:autocomplete:2.6.1,Compile
com.actelion.research:orbit-image-analysis:2.66,com.fifesoft:rsyntaxtextarea:2.6.1,Compile
com.actelion.research:orbit-image-analysis:2.66,org.codehaus.gpars:gpars:1.2.1,Compile
com.actelion.research:orbit-image-analysis:2.66,org.codehaus.groovy:groovy-all:2.4.12,Compile
com.actelion.research:orbit-image-analysis:2.66,net.imglib2:imglib2:3.2.1,Compile
com.actelion.research:orbit-image-analysis:2.66,ome:formats-gpl:5.5.3,Compile
com.actelion.research:orbit-image-analysis:2.66,org.codelibs:jcifs:1.3.18.1,Compile
com.actelion.research:orbit-image-analysis:2.66,gov.nih.imagej:imagej:1.46,Compile
com.actelion.research:orbit-image-analysis:2.66,com.github.fommil.netlib:native_system-java:1.1,Compile
com.actelion.research:orbit-image-analysis:2.66,com.github.fommil.netlib:generator:1.1.2,Compile
com.actelion.research:orbit-image-analysis:2.66,com.github.fommil.netlib:core:1.1.2,Compile
com.actelion.research:orbit-image-analysis:2.66,nz.ac.waikato.cms.weka.thirdparty:bounce:0.18,Compile
com.actelion.research:orbit-image-analysis:2.66,com.googlecode.matrix-toolkits-java:mtj:1.0.4,Compile
com.actelion.research:orbit-image-analysis:2.66,com.github.jai-imageio:jai-imageio-jpeg2000:1.3.0,Compile
com.actelion.research:orbit-image-analysis:2.70,com.fifesoft:rsyntaxtextarea:2.6.1,Compile
com.actelion.research:orbit-image-analysis:2.70,com.actelion.research:map-reduce-generic:1.0.8,Compile
com.actelion.research:orbit-image-analysis:2.70,com.github.insubstantial:substance:7.3,Compile
com.actelion.research:orbit-image-analysis:2.70,org.swinglabs:swingx:1.6.1,Compile
com.actelion.research:orbit-image-analysis:2.70,com.github.jai-imageio:jai-imageio-jpeg2000:1.3.0,Compile
com.actelion.research:orbit-image-analysis:2.70,com.github.jai-imageio:jai-imageio-core:1.3.1,Compile
com.actelion.research:orbit-image-analysis:2.70,javax.media:jai-core:1.1.3,Compile
com.actelion.research:orbit-image-analysis:2.70,com.sun.media:jai-codec:1.1.3,Compile
com.actelion.research:orbit-image-analysis:2.70,org.jaitools:jt-utils:1.4.0,Compile
com.actelion.research:orbit-image-analysis:2.70,com.github.insubstantial:substance-flamingo:7.3,Compile
com.actelion.research:orbit-image-analysis:2.70,com.thoughtworks.xstream:xstream:1.4.9,Compile
com.actelion.research:orbit-image-analysis:2.70,io.dropwizard.metrics:metrics-jvm:3.1.2,Compile
com.actelion.research:orbit-image-analysis:2.70,io.dropwizard.metrics:metrics-core:3.1.2,Compile
com.actelion.research:orbit-image-analysis:2.70,org.sonatype.sisu.inject:cglib:2.2.1-v20090111,Compile
com.actelion.research:orbit-image-analysis:2.70,org.quartz-scheduler:quartz:2.1.1,Compile
com.actelion.research:orbit-image-analysis:2.70,net.java.dev.jna:jna:4.5.0,Compile
com.actelion.research:orbit-image-analysis:2.70,com.actelion.research:map-reduce-exec-spark:1.0.2,Compile
com.actelion.research:orbit-image-analysis:2.70,com.actelion.research:image-provider-omero:1.5.0,Compile
com.actelion.research:orbit-image-analysis:2.70,io.dropwizard.metrics:metrics-graphite:3.1.2,Compile
com.actelion.research:orbit-image-analysis:2.70,com.google.guava:guava:20.0,Compile
com.actelion.research:orbit-image-analysis:2.70,com.actelion.research:lib-orbit-common:1.2.12,Compile
com.actelion.research:orbit-image-analysis:2.70,com.googlecode.matrix-toolkits-java:mtj:1.0.4,Compile
com.actelion.research:orbit-image-analysis:2.70,org.apache.commons:commons-math3:3.6.1,Compile
com.actelion.research:orbit-image-analysis:2.70,sc.fiji:legacy-imglib1:2.0.0-SNAPSHOT,Compile
com.actelion.research:orbit-image-analysis:2.70,net.java.linoleum:jlfgr:1_0,Compile
com.actelion.research:orbit-image-analysis:2.70,ch.qos.logback:logback-classic:1.1.7,Compile
com.actelion.research:orbit-image-analysis:2.70,com.fifesoft:autocomplete:2.6.1,Compile
com.actelion.research:orbit-image-analysis:2.70,org.codehaus.gpars:gpars:1.2.1,Compile
com.actelion.research:orbit-image-analysis:2.70,org.codehaus.groovy:groovy-all:2.4.12,Compile
com.actelion.research:orbit-image-analysis:2.70,net.imglib2:imglib2:3.2.1,Compile
com.actelion.research:orbit-image-analysis:2.70,org.xerial:sqlite-jdbc:3.20.1,Compile
com.actelion.research:orbit-image-analysis:2.70,org.codelibs:jcifs:1.3.18.1,Compile
com.actelion.research:orbit-image-analysis:2.70,gov.nih.imagej:imagej:1.46,Compile
com.actelion.research:orbit-image-analysis:2.70,com.github.fommil.netlib:native_system-java:1.1,Compile
com.actelion.research:orbit-image-analysis:2.70,com.github.fommil.netlib:generator:1.1.2,Compile
com.actelion.research:orbit-image-analysis:2.70,com.github.fommil.netlib:core:1.1.2,Compile
com.actelion.research:orbit-image-analysis:2.70,nz.ac.waikato.cms.weka.thirdparty:bounce:0.18,Compile
com.actelion.research:orbit-image-analysis:2.70,ome:formats-gpl:5.7.1,Compile
com.actelion.research:orbit-image-analysis:2.70,nz.ac.waikato.cms.weka:weka-stable:3.8.0,Compile
com.actelion.research:orbit-image-analysis:2.8,com.github.insubstantial:substance:7.3,Compile
com.actelion.research:orbit-image-analysis:2.8,org.swinglabs:swingx:1.6.1,Compile
com.actelion.research:orbit-image-analysis:2.8,com.github.jai-imageio:jai-imageio-jpeg2000:1.3.0,Compile
com.actelion.research:orbit-image-analysis:2.8,com.github.jai-imageio:jai-imageio-core:1.3.1,Compile
com.actelion.research:orbit-image-analysis:2.8,javax.media:jai-core:1.1.3,Compile
com.actelion.research:orbit-image-analysis:2.8,com.sun.media:jai-codec:1.1.3,Compile
com.actelion.research:orbit-image-analysis:2.8,org.jaitools:jt-utils:1.4.0,Compile
com.actelion.research:orbit-image-analysis:2.8,io.dropwizard.metrics:metrics-jvm:3.1.2,Compile
com.actelion.research:orbit-image-analysis:2.8,io.dropwizard.metrics:metrics-graphite:3.1.2,Compile
com.actelion.research:orbit-image-analysis:2.8,io.dropwizard.metrics:metrics-core:3.1.2,Compile
com.actelion.research:orbit-image-analysis:2.8,org.sonatype.sisu.inject:cglib:2.2.1-v20090111,Compile
com.actelion.research:orbit-image-analysis:2.8,org.quartz-scheduler:quartz:2.1.1,Compile
com.actelion.research:orbit-image-analysis:2.8,net.java.dev.jna:jna:4.5.1,Compile
com.actelion.research:orbit-image-analysis:2.8,com.github.insubstantial:substance-flamingo:7.3,Compile
com.actelion.research:orbit-image-analysis:2.8,com.actelion.research:map-reduce-generic:1.0.8,Compile
com.actelion.research:orbit-image-analysis:2.8,com.thoughtworks.xstream:xstream:1.4.9,Compile
com.actelion.research:orbit-image-analysis:2.8,com.google.guava:guava:20.0,Compile
com.actelion.research:orbit-image-analysis:2.8,org.codelibs:jcifs:1.3.18.1,Compile
com.actelion.research:orbit-image-analysis:2.8,com.googlecode.matrix-toolkits-java:mtj:1.0.4,Compile
com.actelion.research:orbit-image-analysis:2.8,com.actelion.research:image-provider-omero:1.5.3,Compile
com.actelion.research:orbit-image-analysis:2.8,net.java.linoleum:jlfgr:1_0,Compile
com.actelion.research:orbit-image-analysis:2.8,ch.qos.logback:logback-classic:1.1.7,Compile
com.actelion.research:orbit-image-analysis:2.8,com.fifesoft:autocomplete:2.6.1,Compile
com.actelion.research:orbit-image-analysis:2.8,com.fifesoft:rsyntaxtextarea:2.6.1,Compile
com.actelion.research:orbit-image-analysis:2.8,org.codehaus.gpars:gpars:1.2.1,Compile
com.actelion.research:orbit-image-analysis:2.8,org.codehaus.groovy:groovy-all:2.4.13,Compile
com.actelion.research:orbit-image-analysis:2.8,net.imglib2:imglib2:3.2.1,Compile
com.actelion.research:orbit-image-analysis:2.8,ome:formats-gpl:5.7.3,Compile
com.actelion.research:orbit-image-analysis:2.8,gov.nih.imagej:imagej:1.46,Compile
com.actelion.research:orbit-image-analysis:2.8,com.github.fommil.netlib:native_system-java:1.1,Compile
com.actelion.research:orbit-image-analysis:2.8,com.github.fommil.netlib:generator:1.1.2,Compile
com.actelion.research:orbit-image-analysis:2.8,com.github.fommil.netlib:core:1.1.2,Compile
com.actelion.research:orbit-image-analysis:2.8,nz.ac.waikato.cms.weka.thirdparty:bounce:0.18,Compile
com.actelion.research:orbit-image-analysis:2.8,nz.ac.waikato.cms.weka:weka-stable:3.8.0,Compile
com.actelion.research:orbit-image-analysis:2.8,org.apache.commons:commons-math3:3.6.1,Compile
com.actelion.research:orbit-image-analysis:2.8,com.actelion.research:lib-orbit-common:1.2.12,Compile
com.actelion.research:orbit-image-analysis:2.8,org.xerial:sqlite-jdbc:3.21.0,Compile
com.actelion.research:orbit-image-analysis:2.8,sc.fiji:legacy-imglib1:2.0.0-SNAPSHOT,Compile
com.actelion.research:orbit-image-analysis:3.0,org.tensorflow:tensorflow:1.4.0,Compile
com.actelion.research:orbit-image-analysis:3.0,com.github.insubstantial:substance-flamingo:7.3,Compile
com.actelion.research:orbit-image-analysis:3.0,com.github.insubstantial:substance:7.3,Compile
com.actelion.research:orbit-image-analysis:3.0,org.swinglabs:swingx:1.6.1,Compile
com.actelion.research:orbit-image-analysis:3.0,com.github.jai-imageio:jai-imageio-jpeg2000:1.3.0,Compile
com.actelion.research:orbit-image-analysis:3.0,com.github.jai-imageio:jai-imageio-core:1.3.1,Compile
com.actelion.research:orbit-image-analysis:3.0,javax.media:jai-core:1.1.3,Compile
com.actelion.research:orbit-image-analysis:3.0,com.sun.media:jai-codec:1.1.3,Compile
com.actelion.research:orbit-image-analysis:3.0,org.jaitools:jt-utils:1.4.0,Compile
com.actelion.research:orbit-image-analysis:3.0,com.thoughtworks.xstream:xstream:1.4.9,Compile
com.actelion.research:orbit-image-analysis:3.0,io.dropwizard.metrics:metrics-jvm:3.1.2,Compile
com.actelion.research:orbit-image-analysis:3.0,io.dropwizard.metrics:metrics-core:3.1.2,Compile
com.actelion.research:orbit-image-analysis:3.0,org.sonatype.sisu.inject:cglib:2.2.1-v20090111,Compile
com.actelion.research:orbit-image-analysis:3.0,org.quartz-scheduler:quartz:2.1.1,Compile
com.actelion.research:orbit-image-analysis:3.0,net.java.dev.jna:jna:4.5.1,Compile
com.actelion.research:orbit-image-analysis:3.0,com.actelion.research:map-reduce-generic:1.0.10,Compile
com.actelion.research:orbit-image-analysis:3.0,com.actelion.research:lib-orbit-common:1.2.12,Compile
com.actelion.research:orbit-image-analysis:3.0,io.dropwizard.metrics:metrics-graphite:3.1.2,Compile
com.actelion.research:orbit-image-analysis:3.0,com.google.guava:guava:20.0,Compile
com.actelion.research:orbit-image-analysis:3.0,org.apache.commons:commons-math3:3.6.1,Compile
com.actelion.research:orbit-image-analysis:3.0,nz.ac.waikato.cms.weka:weka-stable:3.8.0,Compile
com.actelion.research:orbit-image-analysis:3.0,org.apache.httpcomponents:httpclient:4.5.5,Compile
com.actelion.research:orbit-image-analysis:3.0,sc.fiji:legacy-imglib1:2.0.0-SNAPSHOT,Compile
com.actelion.research:orbit-image-analysis:3.0,net.java.linoleum:jlfgr:1_0,Compile
com.actelion.research:orbit-image-analysis:3.0,ch.qos.logback:logback-classic:1.1.7,Compile
com.actelion.research:orbit-image-analysis:3.0,com.fifesoft:autocomplete:2.6.1,Compile
com.actelion.research:orbit-image-analysis:3.0,com.fifesoft:rsyntaxtextarea:2.6.1,Compile
com.actelion.research:orbit-image-analysis:3.0,org.codehaus.gpars:gpars:1.2.1,Compile
com.actelion.research:orbit-image-analysis:3.0,org.xerial:sqlite-jdbc:3.21.0,Compile
com.actelion.research:orbit-image-analysis:3.0,org.codehaus.groovy:groovy-all:2.4.13,Compile
com.actelion.research:orbit-image-analysis:3.0,ome:formats-gpl:5.8.2,Compile
com.actelion.research:orbit-image-analysis:3.0,org.codelibs:jcifs:1.3.18.1,Compile
com.actelion.research:orbit-image-analysis:3.0,gov.nih.imagej:imagej:1.46,Compile
